customer_id,order_id
1b3bbf3ecbfaec907118,d11f559ed6265ae5507e
4bc892ff89917974d4d2,2c562ec0c90ee1bd6fa3
aff492d78000ee6e8d6a,2fdf7dee9b232d396754
9c7eb771beb47bc1a80a,1cb0ae2b6fba8f1267bc
ab88649882011c53fbb2,ed763a9f7af608fd2152
12d3b23311766e80444f,6b41da7c4911f3ed599c
299ad26aeb647e83f13f,7adf807763c6cd5ed872
899264ccee1678da4c01,712adb80b168d5f9e7c0
9a37bf90fc6229f560ee,c07a349c687ebfdecf9d
4f4b46c43ec7fb0a6fff,9a9b622460a4644622cd
587be74efb2753b9b9b6,deeb0d975be7675c07f9
3d723ef6db5ee7ed696c,8c8f9e2ebd0e7acd882e
6a15bdf0d8216a7c556f,04289fe09e7b24b3fc3e
556cecec4ab28ef3027c,95f9c23522b585bc84f5
09d06c4d48f3a3c52752,0932cc762a1be8f4849f
1b607762227dcaf523f8,f67fa03a0b741011f9a2
745ee1f6b876ef07374b,3b5c8b17f6c402310c86
ffd34c342a24a0d5ea91,398cb385df4bbeaba147
4d72dbd27d1906631641,6978c2394af3f2ce8ddb
4dc722e115f2f05fc615,8f1b14331d8bbfc56a31
49438f1cc30feb1367a9,40ddf389e7669c70760e
37baa564c52d42b31dd5,8d3cd63e21c01980b825
afd4b94d1c33ba60381b,e20784c20b1c7256f248
7a2273b5559d2955d1c7,e25061e5d6ab3f0fc373
d820275e53dbea85ec90,5d9d9e2bbbb7d8ad9547
71c1a22108feabe53e07,ff00d6bbb11f0d8eaf35
9f1af72cb014a38d5370,e0e34bd76514f035c725
ba6388c065909b11bdca,ed502b9348e69c4d9ecf
193bba717112a924d6f2,53ee66bed034177b8443
eb0c76dd63371a644f7e,f0f8cc998bca65858eb8
ef8146ed3d029e507422,fcba4b29d1e90f2f2cba
55a6dcc24784d32e0da7,24fd17de3b081c28b526
896d3a8decd470c4f7e3,7ff9d4469a35d4257d1f
823566936e6021f2bc82,db4057ce2f389d1c860e
fbdb8fed6a2b81dd0eca,9ff58e285fffa199b0c9
57d001594b4260737446,2e36330a0a5c7a947643
062f63871b4ae48f8e1d,06aabbe2e0755dc14487
80b7433e26dca3161dea,b86e3814dc1c54523ac2
fcf8c4dfabe86a4fd8d8,1ff7e12fc5a7b46d68a7
05277649a2504b7ba65a,40ea5df0e9c3fa987574
44eb2baa2ec9cf0c6d80,e51cf03400999d6e8d45
eef758fb01c3d447f96e,a786e34a014735bfa363
d6effd06ec647668cd14,6bb6e628e1c0781f3086
42dc349b06f1325e9453,7eaa5e644d273b1709cf
fbde5c94f1a12d149dc3,a8c6e8fdc2a5b985174a
8f06a8aa312fc898b347,7f15d5e2c0feca1ed251
89658666c56f690f1251,499564a9b450c5b0f525
b32537ce13cdae30bc83,f429a3b1f178b75f777e
0cd651b185b8c854b30f,35c602c4432e17316926
4b80f86742eae8c8eee9,5d6e8bf4e1c77773a77e
effa5c4d9d0703446f54,2f0a616f9d05b594e095
29153d695e9a32fe82eb,2da38ed952a92711dfb4
4ac4fa28f3073dac9b6c,8e35361d7788ad57b8ca
45470bbcbd646b988059,dd0b2717974766c5831b
99228e7f0896298116d7,eb8219800b70b08912a7
8c34d0c5e355c5e961d6,ed2cb3c106ccd3f2de93
f8e7a7238d756bad9eae,4408611889e16a7be1dc
4c72d3af472353ece4fa,64a946cc395f6d3d6383
989d2ac068d7d5b0177c,9764ceccf61415a5f57f
97232736a1960f2ca9f5,24a113e3fb230f568f7b
5ef8f4d26140e7aa06a4,7b3089aaabbc6247cd4c
5b2d220952e6574d6d8d,d15bd97a6e68397aedb2
d5123bebe0b866b2f330,c458e7b62eb12fe4f01b
d66d4649629568d0d354,85b147f25000e38cd02e
35b9167290b4f379a4b7,8871f9f13d74ed05ed0f
a979d7ec86c1ccc9c8f3,b2b4287e6e87bb57a722
3de09b5470051c382c30,3035afdccddf0bbd1c37
5d7d399d887a4aad7674,4b090cd287c522b4cfd1
c75fe0b562a02828a56f,302e6b14e9f8699c7fdd
d2410aca73aba1fc7a0b,d08f1e29b2548b26fbcc
36e7b97d8089729ca4a6,73e161dded1d3d0674c1
2b38c16b5f4f6b3da450,7c27027572aeba8b5cfc
3d22a42e7081365c7d4a,6e15eef38d6832b48650
4cbc859dd87c928d0143,832c4a663895f641ca9e
638aa807cc129a5d3270,9ab068c3997f58ccf506
1200b98b8b0c8cd2b074,717edfacfe69571d40de
95ca894eeffbb29767db,0103dd94739b645dd2be
f4dd824d0252ffdc4666,37e50d2ad72f06c589d8
a64fc8c5e1fc97dbda58,28a955042fd9cd51f68c
d8ad478eed950312f792,110afe53021ca118e379
b0d2648331a92d734658,ede7345c15339c60f64a
76605dff3b57c752d29b,e60f024b10aed1f9d274
f97617a52d02468ba133,d1a83233160e0d9e7b27
ebdd646be8db40f4bd62,f5dec262b3d73263e67d
7b6b2af05ad109c57e14,aa90a74df9ccbc1efbf5
914bdb1671aa97173397,d7639595ea1ea7d5fbd9
01927c2982e07b2a7ce3,6fa777dae0cf1548233a
bd6c7a9cde5b25c3eaee,acc743da2d72bdcee64c
0b8401c43d963fc70bcd,c7acbd201e531402a918
30a0665f18a5b345e120,c575270c8a15f8650e32
a004b2aa6952102f16ad,af98b6b3cb7626115715
723143c0e189a72add78,275d7fef9334067f46de
4622bd83f2baf8db81bb,5dede1503ed76d7ae1bd
a4fce38343a6637c3b6c,55f47895a9be88c7fb4a
cab8b272c9be7b0a8afc,ab9abe320b6311e4780e
e30890d4b15b2e0e233f,c4c43a0c47d25a2a29ce
a7cc7de9b09b2f154007,9bf4b8e4988271afe3ee
e4d1cfde6351bcaf0f34,cbddd52e895038c9f280
3801f7f91eea515ded9d,66adfc03a7e1db98303e
1021c34080912aed50f0,c77fe25416b6fb96891a
1068c0b305db0ec16b39,68ac9996490825e461fd
dae5c15610c8ba842db7,f33ef98ecd59ff6fc26a
673c290bce46c1136e87,d660f569c7c81c047bbf
8c437ea0c610f72bae06,326885167a7102436341
90bb78a7a125f4e58d5d,4790e81a47b75641862d
996563f9b83edc9289bc,c03960b76669f575f481
36a1b560d21ae7c8de42,8e5dd4f479a315cf2864
27ffbbcb1deee410657c,7a8d095bab63b2f48c6d
c08acf728372cb9334d5,9efc2a0a1f015a79503c
50c68b4bdf4e44ab9018,a847705b38ff7df75fa0
9006e234bde0f0b63abe,75176d0aa129e0f30748
9b51890902464a894547,f6a90fc2b4ead163a8aa
538ed29fcb246bb6ad57,54957d17444a3aabd69f
e257fd3de8ffec7de565,48b39aea0cbcaa2dc825
1da905033271665013b5,7d07f081519c57e9ffa3
0d1fe91ac513ba69a2a9,f7f718d29cc55d3cf5ec
878235b7df1f4382143c,843a53056d2c1848e2c6
0d4a8dcdf4374088419f,85c98a9c63cc0cf99d83
80a6bd00b473434bb390,07207ffd59931c6b4877
74b2b32a353f9ebdfb6f,0258177e369a85c35bdc
1d698c7eee7df8d8fc11,ac531668fa75f57b3756
829b069f704521add5f9,ca73cb909e53eb8b850c
61b52d94da557c340ccc,6d2ae009cf81c1f6c7e0
9f53cced62a56f40af3e,674d107a500030618a28
29bc6a870f1d3c40cc5d,b699a618921d38259090
29cc49d81d16d18e5f4f,3b5c2ae636c5da5594a5
695a3e534b28eff5c9b0,5befa32fe41c3d023ae5
82a795963d795ee24743,439ac511b4e56f713df2
6e563b75ac51e81aee47,92c42f4031280ebd4d37
243bbba8ff0c5ebd6804,7086cee58323a136c5a9
8953c6c7e2c7c0c4ebf4,e3e39bcf4f1575752293
4d1bcd60abcae42dde07,b3c4e5efbde3bee024d7
4c846aaa97a48c80fb24,65859a58cdc273b69e64
06ac0e08bf1a8d155a8b,8ffad2c6e529e1f4130c
120263460b94f9f46fde,e4442e70023e482bce3e
56f130ee44c8c1cf71d1,2bca71a6ff5be4345671
107ecb4f945b51c54f7d,7a7740f71e9a0e8eb05e
e1cadab6628de4ba06e2,080a5158795025ad78f2
5afc30b887792e037a24,c131efda10e91f2bf05e
29548eaca60fbd2e0346,886cb05d06d477b82c3f
b031959fe3b4ab4fd1eb,918aa03309d9493aa869
2b6801da3e677aecd736,5a0e431aeea7495a40d2
27099f5a63a6a5f35d29,40748217bb1c6f554ffc
aea07219a7dc0f2f1d4c,9aea9081afa80ef95e77
bb4d31cf108acf58874d,46a38c435dfc6c95da26
63effba079bc204347b3,c942f28c12989289d6bb
690356046abd163a516f,a11f0a3546b8fa7fbffc
2abbc2c7b5ce7281afa7,4f0517d1414ac1030d6f
ac563d3dd4413f8f1048,a92e1f750183da938d74
3176aa175a260c9c5f22,e993bf1927edff8bbace
d578141a0160f76bd1d0,3b1aecc3345504aad421
f742c3f50822d8dfdb6c,afab1b7d9c2bd46f02d7
bee1740a70a334f18a24,18a2459a9c18a9f80ea8
7b9afc28946b004fb795,799c479175ed275f84f2
b535fb6442922355dc66,b73c2fd4b6c6eecaab55
a9e274dfb4680ca6a301,7c97b56e9b5661a6d478
ee940d9d7bf6c4c5875e,8c735a4b482911c8ec9c
6af2f4303a47c6e956b4,03c9242eae798ef90dd0
e1ee23dcfd357dc7715b,2299be77bb2dcf9c03e4
f504ba90d9e08f258a4f,c10587492e9c5d2b4515
b96e8f60cb17cf0f460c,ea44edf30dee024fe708
829cd543e04159e83aa2,b9ecee00ef327a894ff0
7622bb0eb533d7527418,62e9dbc30eec420a38e9
47b542c4f3f6056f5b6e,280e3d5304b8f815fccf
574d723965f2ea0e722f,833ab30ccfe4e61487e4
3b89e1792823127d344d,3f0e97fba9d32a89d6c1
2bdb1251eeb908bbab42,1a17a9a418cb2f16816d
78db9f74932ec836ef9d,77c3c382969d6b469dec
7fbac995b8745ad246b6,a2dc825c7591b6e01621
243388b42bd8213990d0,c307588749348287d2dc
6dd54811fce006775c88,742df3e9e24c3c5f0f86
809a3b56446dd8a21f28,4d61f1d415a4b6b5def9
8794e747029c749523fc,7c1d26fc23265ee947fe
6c5cc3979d66541841f9,8ab1e2fc21a6d6adf32a
a304760406f90ecf002c,731fa683c9f02ca024dd
8e57e42b2dc3f2fc2097,ab4105bc30dc6027cc80
f3645122756048f80a0c,08698c1e7bc0673ebb74
d1347650445486b71a67,3076d9f82bdbf98eca57
b842214525cfee841eda,5b67b1b123feb40e98be
0c1d46192d04c932b035,a60a026098d6c9e14af0
2fa7b4fee0b4a5e2442c,f2319a5d721ed24d985d
f9084d56d2f7fb20f8a8,1f6cc99053e5ec9d89bb
4d3565dca91cd08404e9,e2155e01e8f52e94d3c5
2a72d748681968696e33,71ea54066df69cbb9766
4b1f71c5b2aba9ffa673,4f4cdb4a1253bac9d204
d3f28aaca83d5179fe4f,f30419040c7d9956b54c
ad94d1a431f1b89ba604,52bb0a34fe5ff5f10e95
a9f65e2008d025e2eb9c,bf07c6e62b440db75182
6af2f4303a47c6e956b4,3c0e47126cf8a7d2274c
a716cbce122ed22ab8dc,f8ccd5fe57c9cdb20c4e
753efbb93a9ac45eab53,d45c2a54de1cfe5eb60c
bf9bd2859f1e6e994293,9ea71f3b7541813adbf2
624cf19d377f742981ce,3ce5a0413b99140b6e97
64aa22d2b11ce1484cc6,55d17999ad30b6b61ca9
ca50f84ccc294b2b5f94,4b15a10242a103a1358a
c9bbd8b7d60f4e751241,16aaa570ea5373c63e1c
7f15a29d9cdff5b749b7,a7fbfbb54966853bbd2b
b22014822a691a962955,55b19566ae1eae2936f9
ed5f751b30b0dcd226dd,91d399f2033e73b7b6ed
6bec1f9557a7c2f7829c,e953d957a720aa6423bc
74abb5bec10aabb5e46f,07895730766a65e530f5
c381de6d09bb83405730,e40328d43e62c29cc051
bfdf2857476643d8d6ee,1e243775e43980d0256c
8857a87135d0b2e4c0e7,dc6e504a85cd84ad6016
19537be742fbfd74516b,d475a318b4fb3ea4c485
54cdc0f6f47e7fc1c969,27b4b78e32ac9058865c
be95ad6890c371e6564b,97d5fc7477d636466731
2adbb93293df0dfc7750,a24667c8c50f9cc2e22d
db03a4f51f114ad6e1d5,725eda9fdfa700780edd
d3f3b061904094fbb94e,33b8466ed3ba8e86df44
23648356b7ee0fac14c5,e3ad0d65a8733526de42
ab3ce6deda6e3a33ddfc,046551ba5ed49e62ab00
f61279f1b70adc3e29e7,d38f393336181990288a
7f61b4384c3c387a379e,e52cbf5fd5ed88f8170e
b57d85fa8c15b4340dfd,dda8996b8cd47cd24deb
8cbe7d0de1efdc010a10,5ba504927d634f7431cb
b316c87b60189a1b6a7c,67432b381cb2ec82e4a4
debfeffa7fd1c4808690,740839e976859bb7e48c
3d65a0600584c45aa028,19e80afb3f65822e3c4e
9742a80494c8c1fcf4fa,f62466104b7069077180
6ebc1f23b4a451d29052,8a3fca2cc582da206ad6
f4244bf7948851fbc631,40e2280825b928bcc3d2
629e484c5a79db4253db,07b6571854745661d23b
09bcdf5e9a00f7dfd50e,a9cda6ced5c83584d6f2
0f293e1ec6ab83d8b971,14661c5cc93dd95cde1a
261b5c851481e8cc3d28,22fcfdf1a6cc5f741204
d3ef7e8aa15f84b4791c,32815bac81dd6b4881ba
c0cffb75a6abb72f582a,da5976bc835591f48148
ea21f4f35757fc18f3b3,5bb75e1736ff0cd86d10
2d3092eb691690462609,411678ba6d17bf1193c6
d0c926c2078c285921a7,cba64d3ede31eaf71347
4b0396bbab4e16e8fd93,de937377e11a1b96a826
76f80cea659796031833,eaf5da6e2a4f0a41ea11
a8ef1feea78fdc5bb3bf,dcad19bae9c3e5105c09
8541d297c9dbf0d036b4,692bfe17a866d59ba1b0
a70d3c41177a0cb91b0a,9e8ab3158db0a7a858cd
055ba9f2fa2dfe439e46,f1dc4b9bf4df55fa7d54
5bdf5477c6addb11a023,174d27c4552d4e4b0235
fe597b9ac8160109a312,3367605d0958eaa4bbb8
f551a21c8982daee56c8,9173eef417f1f5dbea0b
7661a062469e04574a9a,6c9f30f9d75b2c74b6ca
277c9bdcb587b89ac1e6,19bb77f1f353c32178a2
99cebefe0610ecd3d0ef,400d3aa4d132654b1079
c3f88be6cc0afeea3d35,827cc83783a1c867c5f1
50da7ab3a339eda2b8e2,0be4021b52cb1568c8a2
6a591ca23a77dbebdb98,74a9c016bb995170c289
aeaa7583d096b103aeb3,1e2eac3728c632309a56
63a4ba3d27644e58024a,734386715bcbf8065ef6
169ed01275c42dcc9f2d,f58508f3a5cc83545b17
8aeb0ecb0d1bb4786cb0,49f0f21b118ad82f97c5
d952e40503881f699136,b26eacf0accba6ce471f
f7e82138235da477410d,5ebe6035db498078e347
bf0533e2cacf53d017c7,7bc9e23e8ac97cef87d9
bc65d623e8a290c57939,5f3a6bdfd0207e52974b
3c35d9e1a833226de36f,61234a190a989385a53d
b9d242ba4de8e89df94b,b26b9b12fec02f9881a0
f3f3f5fcb03acaf3f5b2,a523263c88c92b869147
e9fc5891e75cb6377328,fa5b86f3f56c3f35d649
eb0c76dd63371a644f7e,6d5e5d87af5be11a7c43
75cc3ad7886514cdc7f0,7aadb9ce14d72a2b2073
907686ae14167dd75b7b,9f59b1b2e24399976d90
96be5eb69423b1d7b62b,ae70e9c8e0f8530498c5
0607ca8679af549641e8,92d582ad2c97b43b81da
7876afb0ea507dd73c8e,3e0b64f51b38dcfea786
a9cb0440293f436a601a,279887350ccfb8825497
68346d6e183b9c22b4cb,4d84374aff20dfc934c4
59e5b54e4a061ff3a732,c5a4f2a25a944ca423f8
c96810665d3925dd026e,4d2a08867b8380a4b47c
ee9c9e25a6c2e4ced742,a0f46a0675cb94e27722
ee4fb3d197edd2ae3930,de6fbf3556a9206711a7
08eeaaa6e0ed2ac09710,884efd6d405ad1cceabe
82a2b5b2341197f2c7c8,dab840bdea2b1e2b8d15
753780f317d59496900c,e2b705813e4ac6d977a3
d1c2dcdedde1d01e1afc,eff2352bf0cee67930da
7cf077d5f2d3f5e77b49,b038162f32e5d4b592aa
850a910cad54e987d95e,737c8acd42c03be1d84e
1ac7474c72e28ecba6cf,daf6a7b085a6f7ccdceb
055ba9f2fa2dfe439e46,e4f3f96ee08b8f21ba64
a5f89a8323bf8274ca7f,30c5e6545a0c2456a0d3
c357b1d5acbf278993bf,4741ab9b4a09d06222dd
d2fbbcb944b38d84172b,db57de6c2079f0cc779d
5721106b1319416c9057,648e841a7a57f1191545
7ea5c803fef3c5eb1a38,048bdd7f1d261a2ddc72
e98014122853f9444a0b,60cf1f2dddb8b5a94d8a
9e2942de01c00c80b388,901dc5b0f5ac9173d198
8ead6135e0617dabe391,3a01f427c65e96019f12
6f89a1f28ee268d2c420,b4dcbffa663a8ea9ad0e
4246b218bb54bb011d2c,c833575dc1c29676c678
e64c546fae2b42e22621,6c368639acd1faf80ab2
aac8e6a61295d55d9c62,cd3c7a92f450c83084ce
285371614f6c2f50b727,537ef8d9fff3a61adaf0
22bb9c0d39c739cb1cfd,dfe40a3e8bbb4f58fb02
e0cc7ac021386d95237a,52d55650dfad66948903
6049257552f64113a025,37b8f16d9d5e107c4815
2cfd00c5699a6f7db685,1acecb5b7109b0e94de9
0e31911c3ba507d6c682,96b720ff747ede7af912
462409b83f004e6fcf75,eec3046cb881dd27ed3f
fa9741f67b518f023a93,23f6bab4063fa2f66d89
2ab0049a1827c5665d45,b9afc46de3af23fa8f25
f0febdc78eab2a05ce9f,1e490c483ebeafb334e0
679e974d3e312fecc5dd,b1a6925d0f252056fdf1
c8413eb8b31b7082f97d,3283ba9f71b15a65b831
55383e5c898f50a99eac,2c7b343062476575b0e9
36132f26521d5aebea85,9826c171f47bfaff80b2
2bbb91a7ff82e37dac2b,4ed2801e4347f016eb5b
5e50dc36c2465ad9c45a,a45ccd1eee7349fff13c
473daa3734549c5eabbc,9fd87d16c92ba927aac3
1ecd6de35633e4aedc4f,62a5e4336dd99182c8d5
6e2d20e1bed7e2965f64,cd8f13dc90c9d6b1f178
14d75ebcbcacce4f0ba1,95c696fc546356f64ed8
0f3f521bf39f65aee9b0,424049a9ea586238367f
c7227d1878e3706264e6,04daf78316f42d3c7924
6ceccc06c4550e3f6939,f0933d21b517ffe9a298
43056e8bc463cdf838e8,bb38130c32b6dc4db955
b98817f75ee08f0762f5,86ce3b9a95fc94390298
68b02d80fbab141ca834,5e6c0afd69954d099251
02b5ec3bd15cb3b4c521,5a42f9bd73dba3cca981
942ac06247fb858041bf,9351d054c44a7f41072f
2aa27f0c7de16d1e938f,ed080402d36b23fb93fd
6d076f5b2d3316630596,6c6bc9f141cbc6897e65
0fc1490c733d93474da2,b0d934fae7384f6b5c1f
73609925a00e4f527908,8b8f541f8ec552ec1ad3
3659e871bddc85c55726,c682c7e45f5f3a5e7e71
2d329f71775a681fa224,4ab260eb3f273ed42ef7
891b1d799207b94e73fb,0077993ef774a6d3f7f3
5a6bd803e3a67a513106,811d4ef4b2f1f0877de4
24ba8f273026fbb71317,f23df03f3e2729d599a0
37e62998968f48e37915,88f35d9fed945f24f0b2
f7c84bf8156d2bed20cb,77b72707874e41cbe31d
0d401f35f738b44ae222,f1407bf3d07c2cd901c4
01927c2982e07b2a7ce3,ffb9fee446311a8cab57
118885950fc244e47c9a,4b70783513f454cc6661
fa9741f67b518f023a93,13504277a2a86945bd20
f0c2264ab6e0e996a1cc,9deef183c27e15f0d7a0
886496c5fd7f272a3eba,434deddfd250969eecc4
e41169e9b5d8959027e0,dcd3318bcf376d7c5d57
6f55655d6fc5d662f351,4aba5e0bc96f4579c9dc
585682884a4940e661ba,87773f4cacb3dd9c71b1
